type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,233435,2023-11-18 12:00:07.736,1,static,1a:00:00:00:00:00,-47,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579441064,0,44,0,104,0,"[-9, 10, -9, 11, -9, 11, -9, 12, -9, 12, -9, 12, -9, 12, -9, 12, -8, 12, -7, 13, -7, 14, -7, 14, -6, 15, -6, 15, -6, 15, -6, 16, -6, 16, -6, 16, -6, 17, -6, 17, -6, 17, -5, 17, -4, 18, -3, 19, -3, 20, -3, 21, -3, 21, -3, 22, -3, 22, -2, 22, -3, 23, -4, 24, -4, 24, -4, 24, -4, 24, -3, 25, -3, 26, -3, 26, -4, 26, -5, 26, -6, 26, -6, 26, -6, 26, -6, 26, -8, 26, -8, 25, -8, 25, -8, 24, -8, 23, -9, 24, -9, 23, -10, 23]"
CSI_DATA,233436,2023-11-18 12:00:07.745,1,static,1a:00:00:00:00:00,-47,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579451071,0,44,0,104,0,"[-12, 4, -12, 4, -12, 4, -12, 5, -12, 5, -12, 5, -12, 5, -12, 5, -12, 6, -12, 6, -12, 7, -12, 7, -12, 7, -12, 8, -13, 8, -12, 9, -12, 9, -12, 9, -12, 9, -13, 10, -12, 10, -12, 11, -12, 11, -13, 13, -13, 13, -13, 14, -13, 14, -13, 14, -13, 15, -13, 15, -14, 15, -14, 16, -14, 16, -14, 16, -15, 16, -15, 16, -15, 17, -15, 16, -16, 16, -16, 16, -17, 16, -17, 16, -17, 16, -18, 15, -18, 15, -18, 15, -18, 14, -18, 13, -18, 13, -19, 13, -18, 12, -18, 11]"
CSI_DATA,233437,2023-11-18 12:00:07.756,1,static,1a:00:00:00:00:00,-48,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579461050,0,44,0,104,0,"[14, 5, 14, 5, 14, 4, 15, 4, 15, 4, 15, 4, 15, 4, 15, 4, 16, 3, 16, 3, 16, 2, 17, 2, 17, 2, 17, 1, 18, 1, 18, 0, 18, 0, 18, 0, 19, -1, 19, -1, 20, -2, 20, -2, 20, -3, 21, -3, 22, -4, 23, -4, 23, -5, 23, -6, 24, -6, 24, -6, 24, -6, 25, -6, 25, -6, 26, -6, 26, -6, 27, -6, 27, -6, 27, -6, 27, -5, 27, -5, 28, -5, 28, -5, 28, -4, 28, -3, 28, -3, 28, -2, 28, -2, 27, -1, 27, -1, 27, 0, 26, 1, 26, 1]"
CSI_DATA,233438,2023-11-18 12:00:07.765,1,static,1a:00:00:00:00:00,-47,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579471056,0,44,0,104,0,"[6, 11, 6, 12, 7, 12, 7, 11, 7, 12, 8, 12, 8, 12, 8, 12, 8, 12, 9, 11, 10, 11, 10, 11, 11, 11, 11, 11, 12, 11, 12, 11, 12, 10, 12, 10, 13, 11, 13, 11, 14, 11, 14, 10, 15, 10, 16, 10, 17, 10, 18, 10, 18, 10, 19, 10, 19, 10, 19, 10, 20, 10, 20, 11, 20, 11, 20, 11, 20, 11, 21, 11, 22, 11, 22, 12, 21, 12, 21, 13, 21, 13, 21, 13, 21, 13, 21, 14, 20, 15, 19, 15, 19, 15, 18, 15, 18, 15, 18, 15, 17, 15, 17, 16]"
CSI_DATA,233439,2023-11-18 12:00:07.779,1,static,1a:00:00:00:00:00,-48,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579483488,0,44,0,104,0,"[13, 3, 13, 3, 14, 3, 14, 3, 14, 3, 14, 3, 14, 3, 14, 2, 14, 2, 15, 1, 15, 1, 16, 1, 16, 0, 16, 0, 16, -1, 17, -1, 17, -1, 17, -1, 17, -2, 18, -2, 18, -2, 18, -3, 18, -3, 19, -4, 20, -5, 20, -5, 20, -5, 21, -6, 21, -6, 21, -6, 22, -6, 22, -6, 22, -6, 23, -6, 23, -6, 24, -6, 24, -6, 24, -6, 24, -5, 24, -5, 25, -4, 25, -5, 25, -4, 25, -3, 25, -2, 25, -2, 24, -2, 24, -1, 24, -1, 24, 0, 23, 1, 23, 1]"
CSI_DATA,233440,2023-11-18 12:00:07.785,1,static,1a:00:00:00:00:00,-48,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579491056,0,44,0,104,0,"[6, 13, 7, 13, 7, 13, 7, 13, 7, 13, 8, 14, 8, 14, 8, 14, 8, 14, 9, 13, 10, 13, 10, 13, 11, 13, 11, 13, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 14, 13, 14, 13, 15, 13, 15, 12, 17, 12, 18, 12, 19, 13, 19, 13, 20, 13, 20, 12, 20, 12, 21, 13, 21, 14, 21, 14, 21, 14, 21, 14, 22, 14, 23, 15, 23, 15, 22, 16, 22, 16, 22, 16, 22, 17, 22, 17, 21, 18, 21, 18, 20, 19, 19, 19, 19, 19, 18, 18, 18, 19, 17, 19, 17, 19]"
CSI_DATA,233441,2023-11-18 12:00:07.796,1,static,1a:00:00:00:00:00,-48,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579501063,0,44,0,104,0,"[0, 12, 0, 13, 1, 13, 1, 13, 1, 13, 1, 14, 2, 14, 2, 14, 2, 14, 2, 14, 3, 14, 4, 14, 4, 14, 5, 15, 5, 15, 5, 15, 6, 15, 6, 15, 6, 15, 7, 15, 7, 15, 7, 15, 8, 15, 10, 16, 10, 16, 11, 17, 11, 16, 11, 17, 12, 17, 12, 17, 12, 18, 12, 19, 12, 19, 12, 19, 12, 19, 13, 19, 13, 20, 13, 20, 13, 20, 12, 20, 12, 21, 12, 21, 12, 21, 11, 22, 10, 22, 10, 22, 9, 21, 9, 21, 8, 21, 8, 21, 7, 21, 7, 21]"
CSI_DATA,233442,2023-11-18 12:00:07.806,1,static,1a:00:00:00:00:00,-48,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579511043,0,44,0,104,0,"[1, -13, 1, -13, 0, -14, 0, -14, 0, -14, 0, -14, 0, -14, 0, -15, -1, -14, -2, -14, -2, -15, -3, -15, -3, -15, -4, -15, -4, -16, -5, -16, -5, -16, -5, -16, -5, -16, -5, -17, -5, -17, -6, -17, -7, -17, -8, -17, -9, -18, -10, -18, -9, -18, -10, -19, -11, -19, -11, -19, -10, -20, -10, -20, -10, -21, -10, -21, -11, -21, -11, -21, -12, -22, -12, -21, -12, -21, -11, -22, -11, -22, -10, -23, -10, -22, -10, -23, -9, -23, -8, -23, -8, -23, -7, -22, -7, -22, -7, -22, -7, -22, -6, -22]"
CSI_DATA,233443,2023-11-18 12:00:07.816,1,static,1a:00:00:00:00:00,-48,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579521067,0,44,0,104,0,"[11, -3, 11, -3, 12, -4, 12, -4, 12, -4, 12, -4, 12, -4, 12, -5, 12, -5, 12, -5, 12, -6, 12, -7, 12, -7, 12, -7, 13, -8, 13, -8, 12, -9, 12, -9, 13, -9, 13, -9, 13, -10, 13, -10, 13, -11, 13, -12, 14, -13, 14, -13, 14, -13, 14, -14, 14, -15, 14, -15, 15, -15, 16, -15, 16, -15, 16, -15, 16, -15, 17, -15, 17, -16, 17, -16, 17, -15, 18, -15, 18, -15, 18, -15, 18, -14, 19, -14, 19, -13, 19, -13, 19, -12, 19, -12, 19, -11, 19, -11, 19, -10, 19, -10]"
CSI_DATA,233444,2023-11-18 12:00:07.826,1,static,1a:00:00:00:00:00,-48,11,1,0,0,1,1,0,0,0,1,-97,0,11,2,2579531038,0,44,0,104,0,"[13, 2, 13, 2, 13, 1, 13, 1, 14, 1, 14, 1, 14, 1, 14, 1, 14, 0, 14, 0, 15, -1, 15, -1, 15, -2, 16, -2, 16, -2, 16, -3, 16, -3, 16, -4, 17, -4, 17, -4, 17, -4, 17, -5, 17, -6, 18, -7, 19, -8, 20, -8, 20, -8, 20, -9, 20, -9, 20, -9, 21, -9, 22, -9, 22, -9, 22, -9, 22, -9, 23, -9, 23, -10, 23, -10, 24, -9, 24, -9, 24, -8, 24, -8, 24, -8, 24, -7, 25, -6, 25, -6, 24, -5, 24, -5, 24, -5, 24, -4, 23, -3, 23, -3]"
